0.029451517303706397	0.10803914706647688	0.18719351361722664	0.029451517303706397	0.10803914706647688	0.18719351361722664
-0.01333266624679494	-0.01343816419227837	-0.013608949411746384	-0.01333266624679494	-0.01343816419227837	-0.013608949411746384
3798144770689795e-20	3446198420319961e-20	3090125105336726e-20	3798144770689795e-20	3446198420319961e-20	3090125105336726e-20
0.012059924943031448	0.01224925921696832	0.012462492117874535	0.012059924943031448	0.01224925921696832	0.012462492117874535
936953331211067e-19	9173708776082277e-20	8883796142368039e-20	936953331211067e-19	9173708776082277e-20	8883796142368039e-20
0.008322804219433079	0.007614796242787124	0.006878038987338263	0.008322804219433079	0.007614796242787124	0.006878038987338263
4781597427408979e-20	35628550545726566e-21	21563461603059284e-21	4781597427408979e-20	35628550545726566e-21	21563461603059284e-21
0.0008011936285931583	0.0006886159724358524	0.0005718537576856114	0.0008011936285931583	0.0006886159724358524	0.0005718537576856114
10935784087784988e-21	10398046105457239e-21	9872196827154706e-21	10935784087784988e-21	10398046105457239e-21	9872196827154706e-21
0.022521761006583554	0.022524816050247698	0.022451882860101927	0.022521761006583554	0.022524816050247698	0.022451882860101927
-4962501325134677e-21	-8252180072348834e-21	-13169863394607157e-21	-4962501325134677e-21	-8252180072348834e-21	-13169863394607157e-21
0.002508006400348243	0.0025322616971843975	0.0025383917677525934	0.002508006400348243	0.0025322616971843975	0.0025383917677525934
-5516310416627951e-24	-9202648275752271e-23	-2187844336549616e-22	-5516310416627951e-24	-9202648275752271e-23	-2187844336549616e-22
-0.025725197056544247	-0.02572864049052941	-0.025645238842624617	-0.025725197056544247	-0.02572864049052941	-0.025645238842624617
-6475617325185185e-21	-1076865211661747e-20	-171871697889904e-19	-6475617325185185e-21	-1076865211661747e-20	-171871697889904e-19
-11284986268682971e-23	-3023816995345036e-22	-5668965001033861e-22	-11284986268682971e-23	-3023816995345036e-22	-5668965001033861e-22
-49276098032092706e-25	-8526361772714012e-24	-1603237747658299e-23	-49276098032092706e-25	-8526361772714012e-24	-1603237747658299e-23
0.06727964409204794	36602949154737716e-23	-0.06571990927596247	0.06727964409204794	36602949154737716e-23	-0.06571990927596247
-0.0055752925477646495	-0.00556515313081821	-0.005489025851562159	-0.0055752925477646495	-0.00556515313081821	-0.005489025851562159
18165858475523423e-21	20791699730854904e-21	24276343138575486e-21	18165858475523423e-21	20791699730854904e-21	24276343138575486e-21
-0.009782982687913592	-0.009909645254812062	-0.010066008633959088	-0.009782982687913592	-0.009909645254812062	-0.010066008633959088
-5582451624898605e-20	-4917489867553815e-20	-3952071126270821e-20	-5582451624898605e-20	-4917489867553815e-20	-3952071126270821e-20
-0.013170644001429362	-0.012201174577822091	-0.011122455062320164	-0.013170644001429362	-0.012201174577822091	-0.011122455062320164
-3502429268045782e-20	-15852362536800144e-21	7735180085652597e-21	-3502429268045782e-20	-15852362536800144e-21	7735180085652597e-21
0.00015016718760782046	0.00032907365996939504	0.000520788150654568	0.00015016718760782046	0.00032907365996939504	0.000520788150654568
-8030787918230683e-21	-7492883324277361e-21	-6957167505848902e-21	-8030787918230683e-21	-7492883324277361e-21	-6957167505848902e-21
-0.02051747717367061	-0.020219711457873796	-0.01978252752674718	-0.02051747717367061	-0.020219711457873796	-0.01978252752674718
16803912425478222e-21	23240736505444778e-21	3318636587968416e-20	16803912425478222e-21	23240736505444778e-21	3318636587968416e-20
-0.0020156069100780573	-0.001962133267050208	-0.0018767623816148432	-0.0020156069100780573	-0.001962133267050208	-0.0018767623816148432
4470435653329111e-22	6130725755331743e-22	8704079658165427e-22	4470435653329111e-22	6130725755331743e-22	8704079658165427e-22
0.023435749552439867	0.023095540614962686	0.022595988578416056	0.023435749552439867	0.023095540614962686	0.022595988578416056
21926091424451732e-21	30326092082755318e-21	4330680833168579e-20	21926091424451732e-21	30326092082755318e-21	4330680833168579e-20
4057040844550489e-22	7161311576051089e-22	11740746227565207e-22	4057040844550489e-22	7161311576051089e-22	11740746227565207e-22
